,time_start,time_end,model,launch_place,target,launched,destroyed,source,missed,year,month,attack_duration
20,2025-04-15 00:00:00,2025-04-15 00:00:00,Reconnaissance UAV,,south,2.0,2.0,PvKPivden/posts/pfbid02FJLnZtW1U1JtpirjeNxqAMzDLrYgjL6YyD2hjThiNhoxtMPG3RvtDj8BwyJpnwtol,0.0,2025,4,0 days 00:00:00
21,2025-04-13 20:30:00,2025-04-14 09:00:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Millerovo",Ukraine,62.0,40.0,kpszsu/posts/pfbid02RiANuwNf2KGFh2SSaA8dFd5LFtiNnB9qmqFFVXpUNdtHdFcrApTtz91dLpTqoE8el,22.0,2025,4,0 days 12:30:00
22,2025-04-14 00:00:00,2025-04-14 00:00:00,Unknown UAV,,south,7.0,7.0,PvKPivden/posts/pfbid02fncswaq2uxHNfQCQqVW4WGQebhnsj6GqYPrHhuJa76Ximxchajr8eiGukJhAGjq5l,0.0,2025,4,0 days 00:00:00
23,2025-04-14 00:00:00,2025-04-14 00:00:00,Reconnaissance UAV,,south,4.0,4.0,PvKPivden/posts/pfbid02fncswaq2uxHNfQCQqVW4WGQebhnsj6GqYPrHhuJa76Ximxchajr8eiGukJhAGjq5l,0.0,2025,4,0 days 00:00:00
24,2025-04-13 12:00:00,2025-04-13 12:00:00,Iskander-M/KN-23,Kursk oblast and Voronezh oblast,Sumy,2.0,0.0,https://t.me/ChiefUkrDIU/185,2.0,2025,4,0 days 00:00:00
25,2025-04-12 20:30:00,2025-04-13 08:30:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast,Ukraine,55.0,43.0,kpszsu/posts/pfbid02kUsqDs3iG64k3hAmSxBZdcxby3hM1gwx1F8ztUJP4Zm7YLxLhTBTmdZ9jCYdb9PEl,12.0,2025,4,0 days 12:00:00
26,2025-04-13 00:00:00,2025-04-13 00:00:00,Молнія,,south,3.0,3.0,PvKPivden/posts/pfbid02eTWpVzvt5yTvCJsh8P9EaWkCA9AFaJSL5WvKJ6R87fhgmaZeria4Unx6ijALb26rl,0.0,2025,4,0 days 00:00:00
27,2025-04-13 00:00:00,2025-04-13 00:00:00,Supercam,,south,1.0,1.0,PvKPivden/posts/pfbid02eTWpVzvt5yTvCJsh8P9EaWkCA9AFaJSL5WvKJ6R87fhgmaZeria4Unx6ijALb26rl,0.0,2025,4,0 days 00:00:00
28,2025-04-13 00:00:00,2025-04-13 00:00:00,Orlan-10,,south,1.0,1.0,PvKPivden/posts/pfbid02eTWpVzvt5yTvCJsh8P9EaWkCA9AFaJSL5WvKJ6R87fhgmaZeria4Unx6ijALb26rl,0.0,2025,4,0 days 00:00:00
29,2025-04-13 00:00:00,2025-04-13 00:00:00,Lancet,,south,2.0,2.0,PvKPivden/posts/pfbid02eTWpVzvt5yTvCJsh8P9EaWkCA9AFaJSL5WvKJ6R87fhgmaZeria4Unx6ijALb26rl,0.0,2025,4,0 days 00:00:00
30,2025-04-11 20:00:00,2025-04-12 09:00:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Millerovo,Ukraine,88.0,56.0,kpszsu/posts/pfbid02Xv7nLE4XQdpefC58eM3AJjJ2goa49qKsQuhZCipbVodZkqmRZEWJu4oVEhMyi7ANl,32.0,2025,4,0 days 13:00:00
31,2025-04-12 00:00:00,2025-04-12 00:00:00,Молнія,,south,1.0,1.0,PvKPivden/posts/pfbid02uLbqwDKZJtV2mZurSjHtUnuiC5ehtSLDSSqqVeEgX3YKjWFh1i15q6HiZkaCHpNWl,0.0,2025,4,0 days 00:00:00
32,2025-04-12 00:00:00,2025-04-12 00:00:00,Lancet,,south,1.0,1.0,PvKPivden/posts/pfbid02uLbqwDKZJtV2mZurSjHtUnuiC5ehtSLDSSqqVeEgX3YKjWFh1i15q6HiZkaCHpNWl,0.0,2025,4,0 days 00:00:00
33,2025-04-10 09:00:00,2025-04-11 09:00:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo,Ukraine,39.0,24.0,kpszsu/posts/pfbid02hjDCh6M1JaJDcQPD9gPSSGU2JtpEPvcZrkibawxw46LhDMEGECgf8mgsw5AU73cQl,15.0,2025,4,1 days 00:00:00
34,2025-04-10 16:04:00,2025-04-10 16:04:00,Iskander-M,Rostov oblast,Dnipro,1.0,0.0,kpszsu/posts/pfbid02hjDCh6M1JaJDcQPD9gPSSGU2JtpEPvcZrkibawxw46LhDMEGECgf8mgsw5AU73cQl,1.0,2025,4,0 days 00:00:00
35,2025-04-09 19:00:00,2025-04-10 09:00:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast and Millerovo",Ukraine,145.0,85.0,kpszsu/posts/pfbid0x9ymmvPG4jVPFJj6YcimFoPhcpq41y5zX92PfnfGqnpvuXEKqwgeVEJowwCMHdLcl,60.0,2025,4,0 days 14:00:00
36,2025-04-10 00:00:00,2025-04-10 00:00:00,Orlan-10,,south,1.0,1.0,PvKPivden/posts/pfbid02atT6xoPnY36ePFp5juYcCfmpifQGFFxoZ7ftKpg1jZsnwdG14kmCBuiEL8dhF8qdl,0.0,2025,4,0 days 00:00:00
37,2025-04-10 00:00:00,2025-04-10 00:00:00,Lancet,,south,2.0,2.0,PvKPivden/posts/pfbid02atT6xoPnY36ePFp5juYcCfmpifQGFFxoZ7ftKpg1jZsnwdG14kmCBuiEL8dhF8qdl,0.0,2025,4,0 days 00:00:00
38,2025-04-08 20:00:00,2025-04-09 08:30:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Millerovo",Ukraine,55.0,32.0,kpszsu/posts/pfbid09ArmnHCnnFb9p53GymsGvgL4rYVRD9s8jGoAgFq3FTinTkgaFfUanx1brFueGFCWl,23.0,2025,4,0 days 12:30:00
39,2025-04-09 00:00:00,2025-04-09 00:00:00,Молнія,,south,2.0,2.0,PvKPivden/posts/pfbid02dgjgNjHnFmi37dPTmjTEozB7q4fBXVCSV95vdxsmvBcFiWAN47EDLDw65oGkL7HCl,0.0,2025,4,0 days 00:00:00
40,2025-04-09 00:00:00,2025-04-09 00:00:00,Reconnaissance UAV,,south,1.0,1.0,PvKPivden/posts/pfbid02dgjgNjHnFmi37dPTmjTEozB7q4fBXVCSV95vdxsmvBcFiWAN47EDLDw65oGkL7HCl,0.0,2025,4,0 days 00:00:00
41,2025-04-07 19:00:00,2025-04-08 08:00:00,Shahed-136/131,Primorsko-Akhtarsk,Ukraine,46.0,9.0,kpszsu/posts/pfbid0nJvEnTxS6rn4NfRWGouFbo2KJDf3WQxnp7MRg55VnxaAy4hqN83uWD2uBBsJz9MHl,37.0,2025,4,0 days 13:00:00
42,2025-04-07 19:00:00,2025-04-08 08:00:00,Iskander-M,Kursk oblast,,1.0,0.0,kpszsu/posts/pfbid0nJvEnTxS6rn4NfRWGouFbo2KJDf3WQxnp7MRg55VnxaAy4hqN83uWD2uBBsJz9MHl,1.0,2025,4,0 days 13:00:00
43,2025-04-08 00:00:00,2025-04-08 00:00:00,Молнія,,south,2.0,2.0,PvKPivden/posts/pfbid02TNhehgipfPEvYA5miA3Vffwvx6knL5VuNyYhKzG2t4Cf6nq67Phe1hXHL98tHMoRl,0.0,2025,4,0 days 00:00:00
44,2025-04-08 00:00:00,2025-04-08 00:00:00,Reconnaissance UAV,,south,4.0,4.0,PvKPivden/posts/pfbid02TNhehgipfPEvYA5miA3Vffwvx6knL5VuNyYhKzG2t4Cf6nq67Phe1hXHL98tHMoRl,0.0,2025,4,0 days 00:00:00
45,2025-04-07 00:00:00,2025-04-07 00:00:00,Reconnaissance UAV,,south,3.0,3.0,PvKPivden/posts/pfbid02MhDMumQa6PjbT7dZZDNirZyt6SVbsoXp374yVYh1dYMCLMvUCsqgmP5PJBLsVUjUl,0.0,2025,4,0 days 00:00:00
46,2025-04-07 00:00:00,2025-04-07 00:00:00,Lancet,,south,5.0,5.0,PvKPivden/posts/pfbid02MhDMumQa6PjbT7dZZDNirZyt6SVbsoXp374yVYh1dYMCLMvUCsqgmP5PJBLsVUjUl,0.0,2025,4,0 days 00:00:00
47,2025-04-05 05:30:00,2025-04-06 06:20:00,X-101/X-555,Saratov oblast,Ukraine,9.0,6.0,kpszsu/posts/pfbid02pyzebKrwSFj1ZGi4mWjutryUFc1wZXrAbcwkYHoUg1rg3BX6dX4RWErhDbzxF9gdl,3.0,2025,4,1 days 00:50:00
48,2025-04-06 05:00:00,2025-04-06 05:15:00,Iskander-M,Bryansk oblast,Kyiv oblast,6.0,1.0,kpszsu/posts/pfbid02pyzebKrwSFj1ZGi4mWjutryUFc1wZXrAbcwkYHoUg1rg3BX6dX4RWErhDbzxF9gdl,5.0,2025,4,0 days 00:15:00
49,2025-04-05 20:00:00,2025-04-06 04:30:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo",Ukraine,109.0,40.0,kpszsu/posts/pfbid02pyzebKrwSFj1ZGi4mWjutryUFc1wZXrAbcwkYHoUg1rg3BX6dX4RWErhDbzxF9gdl,69.0,2025,4,0 days 08:30:00
50,2025-04-06 01:50:00,2025-04-06 03:00:00,Kalibr,Black Sea,Ukraine,8.0,6.0,kpszsu/posts/pfbid02pyzebKrwSFj1ZGi4mWjutryUFc1wZXrAbcwkYHoUg1rg3BX6dX4RWErhDbzxF9gdl,2.0,2025,4,0 days 01:10:00
51,2025-04-04 21:00:00,2025-04-05 09:00:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast and Millerovo",Ukraine,92.0,51.0,kpszsu/posts/pfbid014VJsDMy6R5f8W1zN8XaALZZ72ioFpmcNKf9weS1xJuTsCYg1eWapmeruA2M98dDl,41.0,2025,4,0 days 12:00:00
52,2025-04-04 19:00:00,2025-04-04 19:00:00,Ballistic Missile,,Kryvyi Rih,1.0,0.0,https://t.me/war_monitor/27083,1.0,2025,4,0 days 00:00:00
53,2025-04-03 21:30:00,2025-04-04 08:30:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Millerovo,Ukraine,78.0,42.0,kpszsu/posts/pfbid02zfLHuLHDjejEtaeyzi4FFPRh6Mup9zRHA4wUMpUiPpZGUuuUXnfDdJ1k8whXyo5Pl,36.0,2025,4,0 days 11:00:00
54,2025-04-04 00:00:00,2025-04-04 00:00:00,Молнія,,south,1.0,1.0,PvKPivden/posts/pfbid035KJT4oGJM167tx84i8DcBKiE7Vih5F3kTyF7sDTyW7GbTmPCHL7KzVoaDGwGza9Dl,0.0,2025,4,0 days 00:00:00
55,2025-04-02 21:00:00,2025-04-03 09:00:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Millerovo,Ukraine,39.0,28.0,kpszsu/posts/pfbid0rgcNzcjBppBEJXBT24EFU42e1XMKqvjFgSuVhWa1iDEUWervmH4ZnmG1cK6seWZTl,11.0,2025,4,0 days 12:00:00
56,2025-04-01 20:00:00,2025-04-02 09:00:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Millerovo",Ukraine,74.0,41.0,kpszsu/posts/pfbid02oXFAveMDyx4AawEkxY8vayGbGYEcpDnmZtGh2r9xqHBSTSugQgC3dD9nifetLGDzl,33.0,2025,4,0 days 13:00:00
57,2025-04-01 00:00:00,2025-04-01 00:00:00,Unknown UAV,,south,4.0,4.0,PvKPivden/posts/pfbid0MeNWWbvgq7tM4q7K7urWLKScZ5KRQHTrbu1cuoe5dxTD1x2dBkGDXxyjE8UUKEjLl,0.0,2025,4,0 days 00:00:00
58,2025-04-01 00:00:00,2025-04-01 00:00:00,Reconnaissance UAV,,south,2.0,2.0,PvKPivden/posts/pfbid0MeNWWbvgq7tM4q7K7urWLKScZ5KRQHTrbu1cuoe5dxTD1x2dBkGDXxyjE8UUKEjLl,0.0,2025,4,0 days 00:00:00
59,2025-03-31 21:00:00,2025-03-31 21:00:00,X-59/X-69,,Zaporizhzhia oblast,2.0,2.0,kpszsu/posts/pfbid02NWApAZYettGQrLC2QADzditF42W6dSZNVjGB22D9RVQYALnJgb2TKXwjY6W8Wx9wl,0.0,2025,3,0 days 00:00:00
60,2025-03-30 20:00:00,2025-03-31 09:00:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo,Ukraine,131.0,57.0,kpszsu/posts/pfbid02EP38kFcuuqYcu4kVDBWUCP3Wa2iBArfsBNGMmKJ6dYTfkSeHRFx13GavHhthJwDJl,74.0,2025,3,0 days 13:00:00
61,2025-03-30 20:00:00,2025-03-31 09:00:00,Iskander-M,Kursk oblast,Ukraine,2.0,0.0,kpszsu/posts/pfbid02EP38kFcuuqYcu4kVDBWUCP3Wa2iBArfsBNGMmKJ6dYTfkSeHRFx13GavHhthJwDJl,2.0,2025,3,0 days 13:00:00
62,2025-03-31 00:00:00,2025-03-31 00:00:00,Молнія,,south,1.0,1.0,PvKPivden/posts/pfbid02R7KKy46jmBHTu1vixVzyeSRFZpUduVi5ZxTFMjvrpAsXH4yDWgmgAFNytMTwUKT4l,0.0,2025,3,0 days 00:00:00
63,2025-03-31 00:00:00,2025-03-31 00:00:00,Lancet,,south,1.0,1.0,PvKPivden/posts/pfbid02R7KKy46jmBHTu1vixVzyeSRFZpUduVi5ZxTFMjvrpAsXH4yDWgmgAFNytMTwUKT4l,0.0,2025,3,0 days 00:00:00
64,2025-03-29 20:00:00,2025-03-30 09:00:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo",Ukraine,111.0,65.0,kpszsu/posts/pfbid02nvBpjtAGTavMFEM3GxS2Nmoo27SinhFz2Bz6w97Q1c14DfDxqo6mzURL6HCNKZ5vl,46.0,2025,3,0 days 13:00:00
65,2025-03-29 20:00:00,2025-03-30 09:00:00,Ballistic Missile,Rostov oblast,Ukraine,1.0,0.0,kpszsu/posts/pfbid02nvBpjtAGTavMFEM3GxS2Nmoo27SinhFz2Bz6w97Q1c14DfDxqo6mzURL6HCNKZ5vl,1.0,2025,3,0 days 13:00:00
66,2025-03-30 00:00:00,2025-03-30 00:00:00,Молнія,,south,2.0,2.0,PvKPivden/posts/pfbid0UzBUdZzrhy1ToDUsDUepouMRWidU1MPc6PJXPaP8coxkzEC58C4doqexmcyEMQTjl,0.0,2025,3,0 days 00:00:00
67,2025-03-28 20:00:00,2025-03-29 08:30:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Millerovo",Ukraine,172.0,94.0,kpszsu/posts/pfbid02DBuVh2KAtowVp454mWL8cjCnSqinSePFkMkHx388JbDjpTmtAq5Zx2NdY6bq9GQfl,78.0,2025,3,0 days 12:30:00
68,2025-03-27 18:00:00,2025-03-28 09:00:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo and Hvardiiske, Crimea",Ukraine,163.0,89.0,kpszsu/posts/pfbid023uwKRv8TaxB43CW3HzXyhVQzYh8T3Vqr6iazXd7Rhz5MHHWcWKvofntyoH4y1qmpl,74.0,2025,3,0 days 15:00:00
69,2025-03-28 00:00:00,2025-03-28 00:00:00,Unknown UAV,,south,5.0,5.0,PvKPivden/posts/pfbid02WBxs2upH9CqxAMwFpoASGTm3JsjG9woRXQdEAuB1tVHYR9VVjESvQ9yEPnMBK5P2l,0.0,2025,3,0 days 00:00:00
70,2025-03-28 00:00:00,2025-03-28 00:00:00,Reconnaissance UAV,,south,1.0,1.0,PvKPivden/posts/pfbid02WBxs2upH9CqxAMwFpoASGTm3JsjG9woRXQdEAuB1tVHYR9VVjESvQ9yEPnMBK5P2l,0.0,2025,3,0 days 00:00:00
71,2025-03-26 20:00:00,2025-03-27 09:00:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Millerovo",Ukraine,86.0,42.0,kpszsu/posts/pfbid0eLxEZRC9fTh9bAf773RYufxPe2fiAJ9y7H1NjjMcbZKMLKciMdRN3zFSM9xqasWil,44.0,2025,3,0 days 13:00:00
72,2025-03-26 20:00:00,2025-03-27 09:00:00,Iskander-M,Voronezh oblast,Ukraine,1.0,0.0,kpszsu/posts/pfbid0eLxEZRC9fTh9bAf773RYufxPe2fiAJ9y7H1NjjMcbZKMLKciMdRN3zFSM9xqasWil,1.0,2025,3,0 days 13:00:00
73,2025-03-27 00:00:00,2025-03-27 00:00:00,Unknown UAV,,south,3.0,3.0,PvKPivden/posts/pfbid0TNFygLNGwxoacMRQJzw92RSBeTsTCWamaLLRxhhGMtJUjhnT79cm7zMLCfaDCE38l,0.0,2025,3,0 days 00:00:00
74,2025-03-27 00:00:00,2025-03-27 00:00:00,Reconnaissance UAV,,south,3.0,3.0,PvKPivden/posts/pfbid0TNFygLNGwxoacMRQJzw92RSBeTsTCWamaLLRxhhGMtJUjhnT79cm7zMLCfaDCE38l,0.0,2025,3,0 days 00:00:00
75,2025-03-25 20:00:00,2025-03-26 09:00:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Millerovo",Ukraine,117.0,56.0,kpszsu/posts/pfbid0n3J1DFWrEWaZgTCBGi5QcL6jn2G5wnnqRcAkGfWXhu8QjRS23YP1bPH6gEcZeHTGl,61.0,2025,3,0 days 13:00:00
76,2025-03-26 00:00:00,2025-03-26 00:00:00,Unknown UAV,,south,2.0,2.0,PvKPivden/posts/pfbid0izhg61PUjjbhgqYafAmJSoAPZijQE6Vng41WfSEZgTDjmsf48SNE7CuMP9yU6YF8l,0.0,2025,3,0 days 00:00:00
77,2025-03-26 00:00:00,2025-03-26 00:00:00,Reconnaissance UAV,,south,4.0,4.0,PvKPivden/posts/pfbid0izhg61PUjjbhgqYafAmJSoAPZijQE6Vng41WfSEZgTDjmsf48SNE7CuMP9yU6YF8l,0.0,2025,3,0 days 00:00:00
78,2025-03-24 18:00:00,2025-03-25 09:00:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Millerovo",Ukraine,139.0,78.0,kpszsu/posts/pfbid0BnyoKtkqCr4YeJHooJ61Ra55frib66G6cptmxRmo5QZpy4wihdNkMedK617yZyhol,61.0,2025,3,0 days 15:00:00
79,2025-03-24 18:00:00,2025-03-25 09:00:00,Iskander-M,Crimea,Kherson oblast,1.0,0.0,kpszsu/posts/pfbid0BnyoKtkqCr4YeJHooJ61Ra55frib66G6cptmxRmo5QZpy4wihdNkMedK617yZyhol,1.0,2025,3,0 days 15:00:00
80,2025-03-25 00:00:00,2025-03-25 00:00:00,ZALA,,south,1.0,1.0,PvKPivden/posts/pfbid02iomH9MyqdReB75bemQyr983nSUNHWE36DUEmsJQZM1jiNBjETiUrv6qJTgXKwm6l,0.0,2025,3,0 days 00:00:00
81,2025-03-23 20:00:00,2025-03-24 08:00:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Millerovo,Ukraine,99.0,57.0,kpszsu/posts/pfbid0pDycPsjDTeWb3WGiBCpRSgVt39nuFm6RKPaQYeKmvNEsbeqF4BTjhhX5vzWXVr5Xl,42.0,2025,3,0 days 12:00:00
82,2025-03-24 00:00:00,2025-03-24 00:00:00,Молнія,,south,1.0,1.0,PvKPivden/posts/pfbid02UqDpHr6NRz3Dq9CWu6cJNtktwa56SToY8Bd8aL3kYPxJG3fetBEWtj76WdNa2ciMl,0.0,2025,3,0 days 00:00:00
83,2025-03-24 00:00:00,2025-03-24 00:00:00,Supercam,,south,1.0,1.0,PvKPivden/posts/pfbid02UqDpHr6NRz3Dq9CWu6cJNtktwa56SToY8Bd8aL3kYPxJG3fetBEWtj76WdNa2ciMl,0.0,2025,3,0 days 00:00:00
84,2025-03-22 19:00:00,2025-03-23 08:30:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Millerovo and Zaporizhzhia oblast, Prymorsk",Ukraine,147.0,97.0,kpszsu/posts/pfbid0bhBYxegsV3Cyo7jcRas6vP5YFJjzXrVbD1TXQZvi4Au4dSv81UFNShtikrS8vqFyl,50.0,2025,3,0 days 13:30:00
85,2025-03-23 00:00:00,2025-03-23 00:00:00,Молнія,,south,2.0,2.0,PvKPivden/posts/pfbid02RMqXXf5kqb6ahBSVWULfz6pvVjtebsit5jvBiUQ6XHeG1kdGFN3RTw46xNjsUhfql,0.0,2025,3,0 days 00:00:00
86,2025-03-23 00:00:00,2025-03-23 00:00:00,Merlin-VR,,south,1.0,1.0,PvKPivden/posts/pfbid02RMqXXf5kqb6ahBSVWULfz6pvVjtebsit5jvBiUQ6XHeG1kdGFN3RTw46xNjsUhfql,0.0,2025,3,0 days 00:00:00
87,2025-03-21 19:30:00,2025-03-22 08:30:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Millerovo",Ukraine,179.0,100.0,kpszsu/posts/pfbid0WG14kWtCNJxPzorzcVTbeYwF5xRR1rUeDn7k5fU4NBqKmn8MBFjyjXcrqtR6PSWel,79.0,2025,3,0 days 13:00:00
88,2025-03-22 00:00:00,2025-03-22 00:00:00,Reconnaissance UAV,,south,5.0,5.0,PvKPivden/posts/pfbid058vQEzVKjyzTzraZst2DWtK3ojt5Z1hah1hHsZUhxdRwR8RnT9U5rbA6czWZhZuJl,0.0,2025,3,0 days 00:00:00
89,2025-03-20 20:00:00,2025-03-21 09:30:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo",Ukraine,214.0,114.0,kpszsu/posts/pfbid0Eo4NLmc5q4tiRKBSFCEFWLJFEZhwQbChTMucrXihKcKM7w9t9bsitajRhs6afhXAl,100.0,2025,3,0 days 13:30:00
90,2025-03-21 00:00:00,2025-03-21 00:00:00,Молнія,,south,1.0,1.0,PvKPivden/posts/pfbid0vCpusqr8SgTdqrsRodPEpRjU3V1Z3ckSebUtvvWWkfbtZy88EKeHHLKW2yNycAwnl,0.0,2025,3,0 days 00:00:00
91,2025-03-21 00:00:00,2025-03-21 00:00:00,ZALA,,south,1.0,1.0,PvKPivden/posts/pfbid0vCpusqr8SgTdqrsRodPEpRjU3V1Z3ckSebUtvvWWkfbtZy88EKeHHLKW2yNycAwnl,0.0,2025,3,0 days 00:00:00
92,2025-03-21 00:00:00,2025-03-21 00:00:00,Supercam,,south,1.0,1.0,PvKPivden/posts/pfbid0vCpusqr8SgTdqrsRodPEpRjU3V1Z3ckSebUtvvWWkfbtZy88EKeHHLKW2yNycAwnl,0.0,2025,3,0 days 00:00:00
93,2025-03-21 00:00:00,2025-03-21 00:00:00,Orlan-10,,south,2.0,2.0,PvKPivden/posts/pfbid0vCpusqr8SgTdqrsRodPEpRjU3V1Z3ckSebUtvvWWkfbtZy88EKeHHLKW2yNycAwnl,0.0,2025,3,0 days 00:00:00
94,2025-03-21 00:00:00,2025-03-21 00:00:00,Lancet,,south,3.0,3.0,PvKPivden/posts/pfbid0vCpusqr8SgTdqrsRodPEpRjU3V1Z3ckSebUtvvWWkfbtZy88EKeHHLKW2yNycAwnl,0.0,2025,3,0 days 00:00:00
95,2025-03-21 00:00:00,2025-03-21 00:00:00,Iskander-M,Crimea,Odesa oblast,1.0,0.0,PvKPivden/posts/pfbid0vCpusqr8SgTdqrsRodPEpRjU3V1Z3ckSebUtvvWWkfbtZy88EKeHHLKW2yNycAwnl,1.0,2025,3,0 days 00:00:00
96,2025-03-19 19:00:00,2025-03-20 08:30:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Oryol oblast and Millerovo and Shatalovo",Ukraine,171.0,75.0,kpszsu/posts/pfbid07gnnpTqmPnHqbo6mYmWB6q4N6VeYYMue11bMMLpcN11xnuGb4Zm7doMwbBsNuVEjl,96.0,2025,3,0 days 13:30:00
97,2025-03-20 00:00:00,2025-03-20 00:00:00,Молнія,,south,5.0,5.0,PvKPivden/posts/pfbid02wcWoJyrHbKG2o4kGyi3Ka2hnkfNynx3uJ1HMechoVLU6YiSr4VvJu4mMnQ3q971El,0.0,2025,3,0 days 00:00:00
98,2025-03-20 00:00:00,2025-03-20 00:00:00,ZALA,,south,1.0,1.0,PvKPivden/posts/pfbid02wcWoJyrHbKG2o4kGyi3Ka2hnkfNynx3uJ1HMechoVLU6YiSr4VvJu4mMnQ3q971El,0.0,2025,3,0 days 00:00:00
99,2025-03-20 00:00:00,2025-03-20 00:00:00,Supercam,,south,3.0,3.0,PvKPivden/posts/pfbid02wcWoJyrHbKG2o4kGyi3Ka2hnkfNynx3uJ1HMechoVLU6YiSr4VvJu4mMnQ3q971El,0.0,2025,3,0 days 00:00:00
100,2025-03-20 00:00:00,2025-03-20 00:00:00,Orlan-10,,south,1.0,1.0,PvKPivden/posts/pfbid02wcWoJyrHbKG2o4kGyi3Ka2hnkfNynx3uJ1HMechoVLU6YiSr4VvJu4mMnQ3q971El,0.0,2025,3,0 days 00:00:00
101,2025-03-20 00:00:00,2025-03-20 00:00:00,Lancet,,south,6.0,6.0,PvKPivden/posts/pfbid02wcWoJyrHbKG2o4kGyi3Ka2hnkfNynx3uJ1HMechoVLU6YiSr4VvJu4mMnQ3q971El,0.0,2025,3,0 days 00:00:00
102,2025-03-18 19:00:00,2025-03-19 08:00:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo,Ukraine,145.0,72.0,kpszsu/posts/pfbid02vcJdQVJD6W8h6VKbex7yWQCGW8GHXadZEDHcJkzbVFbL6LtLCzQKqSoLBgWnAReal,73.0,2025,3,0 days 13:00:00
103,2025-03-18 19:00:00,2025-03-19 08:00:00,Iskander-M,,Ukraine,2.0,0.0,kpszsu/posts/pfbid02vcJdQVJD6W8h6VKbex7yWQCGW8GHXadZEDHcJkzbVFbL6LtLCzQKqSoLBgWnAReal,2.0,2025,3,0 days 13:00:00
104,2025-03-18 19:00:00,2025-03-19 08:00:00,C-300,,Ukraine,4.0,0.0,kpszsu/posts/pfbid02vcJdQVJD6W8h6VKbex7yWQCGW8GHXadZEDHcJkzbVFbL6LtLCzQKqSoLBgWnAReal,4.0,2025,3,0 days 13:00:00
105,2025-03-19 00:00:00,2025-03-19 00:00:00,Молнія,,south,1.0,1.0,PvKPivden/posts/pfbid02cE5zX5TdFzUU4XWxW3t7SugVHWWy6MmLDPtLijbT6kdtQk1MitQ142ymyHcKAZ57l,0.0,2025,3,0 days 00:00:00
106,2025-03-19 00:00:00,2025-03-19 00:00:00,ZALA,,south,3.0,3.0,PvKPivden/posts/pfbid02cE5zX5TdFzUU4XWxW3t7SugVHWWy6MmLDPtLijbT6kdtQk1MitQ142ymyHcKAZ57l,0.0,2025,3,0 days 00:00:00
107,2025-03-19 00:00:00,2025-03-19 00:00:00,Supercam,,south,3.0,3.0,PvKPivden/posts/pfbid02cE5zX5TdFzUU4XWxW3t7SugVHWWy6MmLDPtLijbT6kdtQk1MitQ142ymyHcKAZ57l,0.0,2025,3,0 days 00:00:00
108,2025-03-19 00:00:00,2025-03-19 00:00:00,Lancet,,south,2.0,2.0,PvKPivden/posts/pfbid02cE5zX5TdFzUU4XWxW3t7SugVHWWy6MmLDPtLijbT6kdtQk1MitQ142ymyHcKAZ57l,0.0,2025,3,0 days 00:00:00
109,2025-03-17 19:00:00,2025-03-18 09:00:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Millerovo and Shatalovo,Ukraine,137.0,63.0,kpszsu/posts/pfbid02XFLMWkfJyU9qbj9UwpxEHRXnhTQ1j2J8j3QcqRYA1tnngLZbNoDN31nLQjHV6Gcxl,74.0,2025,3,0 days 14:00:00
